41
2
0 1 2
51 34 20
51 36 60
51 37 23
51 39 75
51 43 92
51 44 97
51 45 4
51 46 64
51 47 34
51 48 91
51 49 97
51 50 37
51 52 43
51 53 91
51 54 82
51 55 35
51 57 78
51 58 28
51 59 96
51 60 23
51 62 5
51 63 82
51 64 10
51 65 25
51 66 62
51 67 75
51 68 47
52 0 76
52 1 39
52 3 49
52 6 84
52 7 89
52 8 63
52 10 50
52 11 73
52 13 11
52 14 7
52 15 15
52 17 72
52 18 61
52 21 99
52 22 46
52 23 46
52 24 76
52 26 5
52 27 90
52 28 11
52 29 65
52 30 19
52 31 19
52 32 57
52 33 79
52 34 63
52 35 61
52 37 57
52 38 9
52 39 29
52 40 53
52 43 28
52 46 10
52 48 78
52 49 80
52 50 3
52 51 30
52 53 29
52 55 18
52 56 57
52 57 25
52 58 90
52 62 59
52 64 42
52 65 97
52 66 16
52 68 21
52 69 55
53 0 30
53 3 10
53 5 74
53 7 89
53 9 95
53 10 20
53 11 37
53 12 1
53 13 81
53 14 50
53 15 85
53 16 45
53 17 77
53 20 57
53 21 92
53 22 41
53 24 76
53 26 53
53 28 69
53 30 33
53 31 32
53 32 71
53 33 40
53 34 39
53 35 8
53 36 77
53 37 27
53 38 79
53 40 87
53 42 74
53 43 92
53 44 17
53 45 2
53 46 16
53 47 94
53 48 22
53 50 100
53 52 83
53 54 19
53 58 18
53 59 64
53 60 74
53 61 47
53 62 10
53 65 22
53 66 92
53 67 99
54 3 83
54 5 43
54 7 69
54 8 25
54 10 89
54 12 32
54 13 82
54 14 10
54 15 62
54 17 85
54 18 32
54 21 14
54 22 59
54 24 55
54 25 85
54 27 79
54 28 92
54 29 10
54 30 66
54 31 83
54 32 70
54 33 85
54 35 12
54 36 92
54 37 17
54 38 20
54 39 3
54 40 47
54 43 69
54 45 88
54 46 28
54 47 89
54 48 10
54 49 49
54 51 38
54 53 74
54 55 23
54 56 39
54 57 32
54 60 36
54 61 72
54 62 41
54 63 62
54 64 38
54 65 93
54 66 83
54 68 91
54 69 29
55 0 67
55 4 92
55 5 72
55 7 46
55 8 11
55 9 29
55 10 6
55 11 7
55 12 60
55 14 35
55 16 48
55 20 13
55 21 74
55 24 61
55 26 89
55 29 67
55 30 66
55 31 91
55 35 89
55 37 65
55 42 50
55 46 79
55 50 81
55 51 20
55 56 23
55 58 70
55 61 27
55 63 91
55 64 57
55 65 21
55 66 22
55 68 2
55 69 34
56 1 23
56 6 19
56 7 22
56 8 46
56 9 21
56 10 42
56 13 46
56 15 24
56 17 47
56 18 90
56 20 64
56 21 3
56 23 84
56 24 43
56 26 83
56 28 56
56 29 94
56 30 95
56 32 30
56 33 64
56 35 57
56 38 59
56 39 7
56 42 81
56 43 72
56 44 16
56 45 14
56 46 18
56 47 98
56 48 42
56 49 64
56 51 26
56 52 79
56 53 26
56 54 2
56 55 18
56 58 77
56 59 8
56 60 74
56 64 82
56 65 55
56 66 37
56 67 29
56 68 65
56 69 72
57 0 41
57 1 39
57 4 29
57 5 20
57 6 84
57 7 45
57 9 94
57 10 69
57 11 31
57 13 23
57 15 73
57 16 20
57 17 3
57 19 97
57 21 66
57 23 57
57 24 21
57 25 13
57 26 79
57 27 4
57 28 84
57 29 90
57 30 22
57 31 3
57 33 75
57 34 29
57 36 21
57 37 9
57 40 35
57 42 27
57 45 4
57 46 79
57 48 10
57 51 27
57 52 24
57 54 9
57 55 82
57 58 26
57 59 93
57 61 3
57 62 81
57 63 34
57 64 3
57 65 18
57 66 13
57 67 18
57 68 71
57 69 73
58 0 69
58 1 29
58 3 3
58 4 69
58 6 81
58 8 37
58 9 96
58 11 78
58 13 55
58 14 56
58 15 40
58 16 64
58 18 28
58 19 64
58 21 46
58 23 27
58 25 6
58 29 7
58 30 65
58 32 38
58 33 3
58 34 74
58 38 51
58 40 71
58 42 74
58 43 98
58 44 44
58 46 74
58 47 6
58 48 69
58 49 19
58 50 11
58 51 65
58 52 59
58 53 1
58 54 93
58 55 19
58 56 66
58 57 48
58 59 61
58 61 14
58 62 57
58 63 46
58 64 6
58 65 74
58 68 60
58 69 49
59 1 20
59 5 35
59 6 85
59 7 4
59 8 56
59 9 95
59 10 36
59 12 45
59 15 88
59 16 79
59 17 10
59 18 14
59 19 13
59 23 42
59 24 66
59 25 14
59 27 92
59 28 76
59 29 84
59 30 96
59 31 58
59 34 69
59 35 70
59 36 32
59 39 44
59 42 50
59 43 73
59 44 28
59 45 82
59 47 31
59 48 65
59 51 96
59 52 65
59 53 20
59 54 12
59 55 82
59 56 96
59 60 4
59 61 55
59 63 2
59 65 48
59 67 11
59 68 32
59 69 67
60 0 13
60 3 1
60 4 99
60 5 5
60 7 56
60 8 70
60 9 39
60 10 61
60 11 52
60 12 77
60 13 48
60 15 35
60 16 74
60 18 81
60 19 59
60 20 74
60 21 38
60 23 33
60 25 84
60 27 3
60 28 93
60 31 83
60 33 18
60 34 8
60 35 57
60 40 37
60 43 50
60 45 56
60 46 8
60 47 14
60 48 62
60 49 70
60 50 61
60 53 68
60 55 1
60 56 40
60 57 18
60 58 40
60 61 59
60 62 90
60 64 34
60 65 68
60 66 70
60 67 99
60 68 90
60 69 53
61 1 92
61 3 58
61 5 95
61 6 22
61 8 71
61 9 49
61 10 25
61 11 91
61 13 37
61 15 87
61 17 30
61 19 54
61 20 97
61 21 31
61 22 11
61 23 91
61 24 86
61 25 39
61 26 78
61 27 91
61 28 17
61 30 47
61 31 21
61 33 94
61 35 78
61 36 53
61 38 97
61 40 19
61 43 76
61 45 56
61 46 89
61 47 27
61 48 28
61 50 27
61 51 63
61 52 50
61 54 87
61 55 32
61 58 46
61 59 100
61 60 72
61 62 91
61 63 9
61 64 49
61 65 51
61 67 35
61 68 87
61 69 22
62 0 75
62 1 54
62 3 82
62 4 7
62 5 92
62 6 76
62 7 80
62 10 97
62 11 51
62 12 88
62 13 63
62 14 19
62 15 63
62 16 62
62 17 78
62 18 73
62 19 54
62 20 52
62 22 97
62 23 3
62 24 2
62 25 95
62 26 67
62 28 91
62 31 63
62 34 25
62 35 40
62 36 96
62 37 88
62 39 71
62 40 97
62 42 21
62 43 87
62 44 4
62 45 17
62 46 27
62 47 40
62 48 66
62 49 18
62 51 51
62 53 88
62 54 10
62 55 25
62 57 40
62 58 64
62 60 98
62 61 61
62 63 16
62 64 23
62 67 24
62 69 92
63 1 63
63 3 46
63 4 53
63 6 74
63 7 96
63 9 33
63 10 14
63 12 78
63 13 33
63 14 20
63 16 85
63 19 57
63 21 63
63 22 97
63 23 27
63 24 50
63 26 96
63 27 62
63 28 71
63 29 89
63 30 12
63 31 53
63 33 89
63 34 63
63 35 73
63 38 29
63 39 6
63 40 77
63 42 83
63 43 66
63 47 17
63 48 34
63 49 64
63 50 26
63 51 21
63 53 68
63 54 22
63 55 85
63 56 34
63 57 25
63 59 56
63 61 63
63 62 82
63 64 26
63 65 41
63 67 93
63 69 38
64 0 90
64 1 94
64 3 27
64 4 98
64 5 42
64 6 68
64 7 23
64 8 86
64 9 40
64 10 4
64 11 54
64 14 39
64 15 85
64 17 99
64 18 23
64 19 47
64 20 8
64 21 15
64 22 86
64 26 12
64 27 80
64 28 51
64 29 12
64 30 58
64 32 62
64 33 9
64 34 45
64 36 30
64 37 3
64 38 5
64 39 11
64 40 24
64 42 76
64 43 67
64 47 90
64 48 63
64 49 70
64 50 34
64 54 78
64 57 9
64 59 86
64 60 72
64 61 12
64 65 38
64 66 93
64 67 69
64 68 21
64 69 27
65 0 5
65 1 60
65 3 94
65 4 53
65 5 72
65 6 78
65 7 28
65 8 32
65 10 82
65 11 14
65 14 11
65 15 95
65 17 46
65 21 52
65 22 68
65 24 18
65 25 33
65 26 94
65 31 3
65 32 82
65 34 77
65 38 17
65 39 27
65 44 59
65 46 12
65 47 73
65 48 58
65 49 30
65 50 52
65 51 49
65 53 83
65 54 92
65 57 2
65 58 98
65 59 14
65 60 96
65 64 35
65 67 33
65 68 2
66 0 78
66 1 81
66 3 81
66 6 74
66 11 80
66 12 6
66 13 71
66 15 68
66 20 14
66 21 7
66 22 59
66 23 20
66 24 23
66 25 89
66 26 74
66 27 12
66 28 95
66 29 97
66 30 11
66 31 35
66 33 28
66 34 34
66 35 43
66 36 49
66 37 38
66 39 26
66 40 13
66 42 16
66 43 35
66 44 84
66 45 93
66 46 92
66 48 3
66 49 64
66 50 16
66 51 56
66 52 6
66 53 11
66 54 26
66 58 46
66 59 57
66 60 62
66 62 95
66 64 36
66 65 66
66 67 93
67 0 94
67 5 17
67 8 33
67 9 97
67 10 4
67 11 6
67 13 6
67 15 59
67 16 13
67 17 9
67 18 14
67 20 67
67 21 42
67 22 75
67 24 63
67 25 20
67 30 87
67 32 100
67 34 25
67 36 69
67 37 100
67 38 7
67 39 57
67 42 73
67 44 22
67 46 70
67 47 42
67 48 89
67 49 69
67 50 34
67 52 58
67 55 22
67 56 58
67 57 71
67 60 69
67 62 66
67 64 89
67 65 39
67 66 87
67 68 81
68 0 34
68 3 49
68 7 34
68 8 92
68 11 89
68 12 72
68 13 64
68 14 92
68 15 82
68 16 41
68 17 53
68 19 51
68 20 36
68 21 60
68 22 30
68 25 46
68 31 61
68 32 29
68 33 95
68 35 3
68 36 23
68 37 9
68 42 44
68 43 85
68 44 28
68 46 56
68 47 30
68 49 70
68 50 39
68 51 84
68 52 92
68 53 59
68 54 26
68 55 3
68 57 53
68 58 76
68 59 43
68 60 1
68 61 8
68 62 48
68 63 12
68 64 8
68 65 91
68 66 50
68 67 100
68 69 29
69 0 50
69 5 22
69 8 67
69 9 76
69 11 31
69 15 69
69 16 65
69 18 31
69 19 46
69 20 27
69 21 100
69 24 39
69 25 17
69 26 54
69 28 92
69 29 37
69 30 66
69 31 57
69 32 45
69 36 30
69 39 64
69 40 99
69 42 12
69 43 18
69 44 95
69 45 77
69 50 37
69 51 54
69 52 60
69 54 86
69 55 19
69 58 67
69 61 85
69 62 36
69 63 79
69 64 65
69 65 29
69 66 2
69 67 13
69 68 56
41 1 99
41 3 75
41 4 68
41 7 38
41 8 74
41 9 42
41 10 65
41 11 35
41 12 46
41 13 45
41 14 62
41 15 85
41 17 5
41 18 68
41 22 30
41 23 59
41 25 8
41 26 1
41 27 91
41 28 47
41 30 59
41 31 11
41 33 96
41 35 37
41 36 92
41 37 54
41 39 5
41 40 50
41 42 90
41 44 66
41 45 48
41 48 71
41 49 10
41 50 84
41 51 61
41 52 48
41 53 87
41 54 15
41 56 8
41 58 9
41 59 92
41 61 54
41 62 31
41 65 90
0 2 35
3 2 81
5 2 63
6 2 67
12 2 44
13 2 15
14 2 60
16 2 4
17 2 37
18 2 75
20 2 97
21 2 23
22 2 90
24 2 90
26 2 60
27 2 56
28 2 53
30 2 83
32 2 31
33 2 66
34 2 16
36 2 24
38 2 100
39 2 89
40 2 27
42 2 100
43 2 85
45 2 82
47 2 81
49 2 83
50 2 51
51 2 24
52 2 24
53 2 14
54 2 14
55 2 98
56 2 24
58 2 100
59 2 38
62 2 14
63 2 89
64 2 53
65 2 63
66 2 97
67 2 5
69 2 43
